packet_id,packet_type,source_gui,dest_gui,path,hop_count,started_at,delivered_at,delay
1156,SENSOR_DATA,0,1,0->1,1,454.741474,454.741564,0.000090
1165,SENSOR_DATA,32,1,32->22->11->1,3,456.965071,456.965310,0.000239
1167,SENSOR_DATA,11,1,11->1,1,456.999538,456.999617,0.000079
1174,SENSOR_DATA,2,1,2->1,1,457.907825,457.907891,0.000066
1173,SENSOR_DATA,12,1,12->11->1,2,457.907773,457.907899,0.000125
1180,SENSOR_DATA,3,1,3->2->1,2,458.527649,458.527781,0.000132
1181,SENSOR_DATA,22,1,22->11->1,2,458.607701,458.607863,0.000162
1192,SENSOR_DATA,13,1,13->23->22->11->1,4,460.598362,460.598671,0.000309
1205,SENSOR_DATA,10,1,10->0->1,2,462.081586,462.081765,0.000179
1209,SENSOR_DATA,33,1,33->32->22->11->1,4,462.598748,462.599067,0.000319
1212,SENSOR_DATA,23,1,23->22->11->1,3,462.787308,462.787542,0.000234
1224,SENSOR_DATA,0,1,0->1,1,464.741474,464.741564,0.000090
1233,SENSOR_DATA,32,1,32->22->11->1,3,466.965071,466.965310,0.000239
1235,SENSOR_DATA,11,1,11->1,1,466.999538,466.999617,0.000079
1243,SENSOR_DATA,2,1,2->1,1,467.907825,467.907891,0.000066
1242,SENSOR_DATA,12,1,12->11->1,2,467.907773,467.907899,0.000125
1249,SENSOR_DATA,3,1,3->2->1,2,468.527649,468.527781,0.000132
1250,SENSOR_DATA,22,1,22->11->1,2,468.607701,468.607863,0.000162
1261,SENSOR_DATA,13,1,13->23->22->11->1,4,470.598362,470.598671,0.000309
1274,SENSOR_DATA,10,1,10->0->1,2,472.081586,472.081765,0.000179
1278,SENSOR_DATA,33,1,33->32->22->11->1,4,472.598748,472.599067,0.000319
1281,SENSOR_DATA,23,1,23->22->11->1,3,472.787308,472.787542,0.000234
1293,SENSOR_DATA,0,1,0->1,1,474.741474,474.741564,0.000090
1303,SENSOR_DATA,32,1,32->22->11->1,3,476.965071,476.965310,0.000239
1305,SENSOR_DATA,11,1,11->1,1,476.999538,476.999617,0.000079
1313,SENSOR_DATA,2,1,2->1,1,477.907825,477.907891,0.000066
1312,SENSOR_DATA,12,1,12->11->1,2,477.907773,477.907899,0.000125
1319,SENSOR_DATA,3,1,3->2->1,2,478.527649,478.527781,0.000132
1320,SENSOR_DATA,22,1,22->11->1,2,478.607701,478.607863,0.000162
1332,SENSOR_DATA,13,1,13->23->22->11->1,4,480.598362,480.598671,0.000309
1345,SENSOR_DATA,10,1,10->0->1,2,482.081586,482.081765,0.000179
1349,SENSOR_DATA,33,1,33->32->22->11->1,4,482.598748,482.599067,0.000319
1352,SENSOR_DATA,23,1,23->22->11->1,3,482.787308,482.787542,0.000234
1365,SENSOR_DATA,0,1,0->1,1,484.741474,484.741564,0.000090
1375,SENSOR_DATA,32,1,32->22->11->1,3,486.965071,486.965310,0.000239
1377,SENSOR_DATA,11,1,11->1,1,486.999538,486.999617,0.000079
1385,SENSOR_DATA,2,1,2->1,1,487.907825,487.907891,0.000066
1384,SENSOR_DATA,12,1,12->11->1,2,487.907773,487.907899,0.000125
1391,SENSOR_DATA,3,1,3->2->1,2,488.527649,488.527781,0.000132
1392,SENSOR_DATA,22,1,22->11->1,2,488.607701,488.607863,0.000162
1405,SENSOR_DATA,13,1,13->23->22->11->1,4,490.598362,490.598671,0.000309
1418,SENSOR_DATA,10,1,10->0->1,2,492.081586,492.081765,0.000179
1422,SENSOR_DATA,33,1,33->32->22->11->1,4,492.598748,492.599067,0.000319
1425,SENSOR_DATA,23,1,23->22->11->1,3,492.787308,492.787542,0.000234
1439,SENSOR_DATA,0,1,0->1,1,494.741474,494.741564,0.000090
1449,SENSOR_DATA,32,1,32->22->11->1,3,496.965071,496.965310,0.000239
1451,SENSOR_DATA,11,1,11->1,1,496.999538,496.999617,0.000079
1460,SENSOR_DATA,2,1,2->1,1,497.907825,497.907891,0.000066
1459,SENSOR_DATA,12,1,12->11->1,2,497.907773,497.907899,0.000125
1466,SENSOR_DATA,3,1,3->2->1,2,498.527649,498.527781,0.000132
1467,SENSOR_DATA,22,1,22->11->1,2,498.607701,498.607863,0.000162
1480,SENSOR_DATA,13,1,13->23->22->11->1,4,500.598362,500.598671,0.000309
1493,SENSOR_DATA,10,1,10->0->1,2,502.081586,502.081765,0.000179
1497,SENSOR_DATA,33,1,33->32->22->11->1,4,502.598748,502.599067,0.000319
1500,SENSOR_DATA,23,1,23->22->11->1,3,502.787308,502.787542,0.000234
1514,SENSOR_DATA,0,1,0->1,1,504.741474,504.741564,0.000090
1525,SENSOR_DATA,32,1,32->22->11->1,3,506.965071,506.965310,0.000239
1527,SENSOR_DATA,11,1,11->1,1,506.999538,506.999617,0.000079
1536,SENSOR_DATA,2,1,2->1,1,507.907825,507.907891,0.000066
1535,SENSOR_DATA,12,1,12->11->1,2,507.907773,507.907899,0.000125
1542,SENSOR_DATA,3,1,3->2->1,2,508.527649,508.527781,0.000132
1543,SENSOR_DATA,22,1,22->11->1,2,508.607701,508.607863,0.000162
1556,SENSOR_DATA,13,1,13->23->22->11->1,4,510.598362,510.598671,0.000309
1569,SENSOR_DATA,10,1,10->0->1,2,512.081586,512.081765,0.000179
1573,SENSOR_DATA,33,1,33->32->22->11->1,4,512.598748,512.599067,0.000319
1576,SENSOR_DATA,23,1,23->22->11->1,3,512.787308,512.787542,0.000234
1590,SENSOR_DATA,0,1,0->1,1,514.741474,514.741564,0.000090
1601,SENSOR_DATA,32,1,32->22->11->1,3,516.965071,516.965310,0.000239
1603,SENSOR_DATA,11,1,11->1,1,516.999538,516.999617,0.000079
1612,SENSOR_DATA,2,1,2->1,1,517.907825,517.907891,0.000066
1611,SENSOR_DATA,12,1,12->11->1,2,517.907773,517.907899,0.000125
1618,SENSOR_DATA,3,1,3->2->1,2,518.527649,518.527781,0.000132
1619,SENSOR_DATA,22,1,22->11->1,2,518.607701,518.607863,0.000162
1632,SENSOR_DATA,13,1,13->23->22->11->1,4,520.598362,520.598671,0.000309
1645,SENSOR_DATA,10,1,10->0->1,2,522.081586,522.081765,0.000179
1649,SENSOR_DATA,33,1,33->32->22->11->1,4,522.598748,522.599067,0.000319
1652,SENSOR_DATA,23,1,23->22->11->1,3,522.787308,522.787542,0.000234
1667,SENSOR_DATA,0,1,0->1,1,524.741474,524.741564,0.000090
1679,SENSOR_DATA,32,1,32->22->11->1,3,526.965071,526.965310,0.000239
1681,SENSOR_DATA,11,1,11->1,1,526.999538,526.999617,0.000079
1690,SENSOR_DATA,2,1,2->1,1,527.907825,527.907891,0.000066
1689,SENSOR_DATA,12,1,12->11->1,2,527.907773,527.907899,0.000125
1696,SENSOR_DATA,3,1,3->2->1,2,528.527649,528.527781,0.000132
1697,SENSOR_DATA,22,1,22->11->1,2,528.607701,528.607863,0.000162
1710,SENSOR_DATA,13,1,13->23->22->11->1,4,530.598362,530.598671,0.000309
1723,SENSOR_DATA,10,1,10->0->1,2,532.081586,532.081765,0.000179
1727,SENSOR_DATA,33,1,33->32->22->11->1,4,532.598748,532.599067,0.000319
1730,SENSOR_DATA,23,1,23->22->11->1,3,532.787308,532.787542,0.000234
1745,SENSOR_DATA,0,1,0->1,1,534.741474,534.741564,0.000090
1758,SENSOR_DATA,32,1,32->22->11->1,3,536.965071,536.965310,0.000239
1760,SENSOR_DATA,11,1,11->1,1,536.999538,536.999617,0.000079
1769,SENSOR_DATA,2,1,2->1,1,537.907825,537.907891,0.000066
1768,SENSOR_DATA,12,1,12->11->1,2,537.907773,537.907899,0.000125
1775,SENSOR_DATA,3,1,3->2->1,2,538.527649,538.527781,0.000132
1776,SENSOR_DATA,22,1,22->11->1,2,538.607701,538.607863,0.000162
1789,SENSOR_DATA,13,1,13->23->22->11->1,4,540.598362,540.598671,0.000309
1802,SENSOR_DATA,10,1,10->0->1,2,542.081586,542.081765,0.000179
1806,SENSOR_DATA,33,1,33->32->22->11->1,4,542.598748,542.599067,0.000319
1809,SENSOR_DATA,23,1,23->22->11->1,3,542.787308,542.787542,0.000234
1825,SENSOR_DATA,0,1,0->1,1,544.741474,544.741564,0.000090
1838,SENSOR_DATA,32,1,32->22->11->1,3,546.965071,546.965310,0.000239
1840,SENSOR_DATA,11,1,11->1,1,546.999538,546.999617,0.000079
1849,SENSOR_DATA,2,1,2->1,1,547.907825,547.907891,0.000066
1848,SENSOR_DATA,12,1,12->11->1,2,547.907773,547.907899,0.000125
1855,SENSOR_DATA,3,1,3->2->1,2,548.527649,548.527781,0.000132
1856,SENSOR_DATA,22,1,22->11->1,2,548.607701,548.607863,0.000162
1870,SENSOR_DATA,13,1,13->23->22->11->1,4,550.598362,550.598671,0.000309
1883,SENSOR_DATA,10,1,10->0->1,2,552.081586,552.081765,0.000179
1887,SENSOR_DATA,33,1,33->32->22->11->1,4,552.598748,552.599067,0.000319
1890,SENSOR_DATA,23,1,23->22->11->1,3,552.787308,552.787542,0.000234
1906,SENSOR_DATA,0,1,0->1,1,554.741474,554.741564,0.000090
1919,SENSOR_DATA,32,1,32->22->11->1,3,556.965071,556.965310,0.000239
1921,SENSOR_DATA,11,1,11->1,1,556.999538,556.999617,0.000079
1930,SENSOR_DATA,2,1,2->1,1,557.907825,557.907891,0.000066
1929,SENSOR_DATA,12,1,12->11->1,2,557.907773,557.907899,0.000125
1936,SENSOR_DATA,3,1,3->2->1,2,558.527649,558.527781,0.000132
1937,SENSOR_DATA,22,1,22->11->1,2,558.607701,558.607863,0.000162
1951,SENSOR_DATA,13,1,13->23->22->11->1,4,560.598362,560.598671,0.000309
1964,SENSOR_DATA,10,1,10->0->1,2,562.081586,562.081765,0.000179
1968,SENSOR_DATA,33,1,33->32->22->11->1,4,562.598748,562.599067,0.000319
1971,SENSOR_DATA,23,1,23->22->11->1,3,562.787308,562.787542,0.000234
1988,SENSOR_DATA,0,1,0->1,1,564.741474,564.741564,0.000090
2001,SENSOR_DATA,32,1,32->22->11->1,3,566.965071,566.965310,0.000239
2003,SENSOR_DATA,11,1,11->1,1,566.999538,566.999617,0.000079
2012,SENSOR_DATA,2,1,2->1,1,567.907825,567.907891,0.000066
2011,SENSOR_DATA,12,1,12->11->1,2,567.907773,567.907899,0.000125
2018,SENSOR_DATA,3,1,3->2->1,2,568.527649,568.527781,0.000132
2019,SENSOR_DATA,22,1,22->11->1,2,568.607701,568.607863,0.000162
2033,SENSOR_DATA,13,1,13->23->22->11->1,4,570.598362,570.598671,0.000309
2046,SENSOR_DATA,10,1,10->0->1,2,572.081586,572.081765,0.000179
2050,SENSOR_DATA,33,1,33->32->22->11->1,4,572.598748,572.599067,0.000319
2053,SENSOR_DATA,23,1,23->22->11->1,3,572.787308,572.787542,0.000234
2070,SENSOR_DATA,0,1,0->1,1,574.741474,574.741564,0.000090
2084,SENSOR_DATA,32,1,32->22->11->1,3,576.965071,576.965310,0.000239
2086,SENSOR_DATA,11,1,11->1,1,576.999538,576.999617,0.000079
2095,SENSOR_DATA,2,1,2->1,1,577.907825,577.907891,0.000066
2094,SENSOR_DATA,12,1,12->11->1,2,577.907773,577.907899,0.000125
2101,SENSOR_DATA,3,1,3->2->1,2,578.527649,578.527781,0.000132
2102,SENSOR_DATA,22,1,22->11->1,2,578.607701,578.607863,0.000162
2117,SENSOR_DATA,13,1,13->23->22->11->1,4,580.598362,580.598671,0.000309
2131,SENSOR_DATA,10,1,10->0->1,2,582.081586,582.081765,0.000179
2135,SENSOR_DATA,33,1,33->32->22->11->1,4,582.598748,582.599067,0.000319
2138,SENSOR_DATA,23,1,23->22->11->1,3,582.787308,582.787542,0.000234
2155,SENSOR_DATA,0,1,0->1,1,584.741474,584.741564,0.000090
2171,SENSOR_DATA,32,1,32->22->11->1,3,586.965071,586.965310,0.000239
2173,SENSOR_DATA,11,1,11->1,1,586.999538,586.999617,0.000079
2182,SENSOR_DATA,2,1,2->1,1,587.907825,587.907891,0.000066
2181,SENSOR_DATA,12,1,12->11->1,2,587.907773,587.907899,0.000125
2188,SENSOR_DATA,3,1,3->2->1,2,588.527649,588.527781,0.000132
2189,SENSOR_DATA,22,1,22->11->1,2,588.607701,588.607863,0.000162
2204,SENSOR_DATA,13,1,13->23->22->11->1,4,590.598362,590.598671,0.000309
2218,SENSOR_DATA,10,1,10->0->1,2,592.081586,592.081765,0.000179
2222,SENSOR_DATA,33,1,33->32->22->11->1,4,592.598748,592.599067,0.000319
2225,SENSOR_DATA,23,1,23->22->11->1,3,592.787308,592.787542,0.000234
2242,SENSOR_DATA,0,1,0->1,1,594.741474,594.741564,0.000090
2259,SENSOR_DATA,32,1,32->22->11->1,3,596.965071,596.965310,0.000239
2261,SENSOR_DATA,11,1,11->1,1,596.999538,596.999617,0.000079
2270,SENSOR_DATA,2,1,2->1,1,597.907825,597.907891,0.000066
2269,SENSOR_DATA,12,1,12->11->1,2,597.907773,597.907899,0.000125
2277,SENSOR_DATA,3,1,3->2->1,2,598.527649,598.527781,0.000132
2278,SENSOR_DATA,22,1,22->11->1,2,598.607701,598.607863,0.000162
2293,SENSOR_DATA,13,1,13->23->22->11->1,4,600.598362,600.598671,0.000309
2308,SENSOR_DATA,10,1,10->0->1,2,602.081586,602.081765,0.000179
2313,SENSOR_DATA,33,1,33->32->22->11->1,4,602.598748,602.599067,0.000319
2316,SENSOR_DATA,23,1,23->22->11->1,3,602.787308,602.787542,0.000234
2333,SENSOR_DATA,0,1,0->1,1,604.741474,604.741564,0.000090
2350,SENSOR_DATA,32,1,32->22->11->1,3,606.965071,606.965310,0.000239
2352,SENSOR_DATA,11,1,11->1,1,606.999538,606.999617,0.000079
2361,SENSOR_DATA,2,1,2->1,1,607.907825,607.907891,0.000066
2360,SENSOR_DATA,12,1,12->11->1,2,607.907773,607.907899,0.000125
2368,SENSOR_DATA,3,1,3->2->1,2,608.527649,608.527781,0.000132
2369,SENSOR_DATA,22,1,22->11->1,2,608.607701,608.607863,0.000162
2385,SENSOR_DATA,13,1,13->23->22->11->1,4,610.598362,610.598671,0.000309
2400,SENSOR_DATA,10,1,10->0->1,2,612.081586,612.081765,0.000179
2405,SENSOR_DATA,33,1,33->32->22->11->1,4,612.598748,612.599067,0.000319
2408,SENSOR_DATA,23,1,23->22->11->1,3,612.787308,612.787542,0.000234
2426,SENSOR_DATA,0,1,0->1,1,614.741474,614.741564,0.000090
2443,SENSOR_DATA,32,1,32->22->11->1,3,616.965071,616.965310,0.000239
2445,SENSOR_DATA,11,1,11->1,1,616.999538,616.999617,0.000079
2454,SENSOR_DATA,2,1,2->1,1,617.907825,617.907891,0.000066
2453,SENSOR_DATA,12,1,12->11->1,2,617.907773,617.907899,0.000125
2461,SENSOR_DATA,3,1,3->2->1,2,618.527649,618.527781,0.000132
2462,SENSOR_DATA,22,1,22->11->1,2,618.607701,618.607863,0.000162
2478,SENSOR_DATA,13,1,13->23->22->11->1,4,620.598362,620.598671,0.000309
2493,SENSOR_DATA,10,1,10->0->1,2,622.081586,622.081765,0.000179
2498,SENSOR_DATA,33,1,33->32->22->11->1,4,622.598748,622.599067,0.000319
2501,SENSOR_DATA,23,1,23->22->11->1,3,622.787308,622.787542,0.000234
2520,SENSOR_DATA,0,1,0->1,1,624.741474,624.741564,0.000090
2537,SENSOR_DATA,32,1,32->22->11->1,3,626.965071,626.965310,0.000239
2539,SENSOR_DATA,11,1,11->1,1,626.999538,626.999617,0.000079
2548,SENSOR_DATA,2,1,2->1,1,627.907825,627.907891,0.000066
2547,SENSOR_DATA,12,1,12->11->1,2,627.907773,627.907899,0.000125
2556,SENSOR_DATA,3,1,3->2->1,2,628.527649,628.527781,0.000132
2557,SENSOR_DATA,22,1,22->11->1,2,628.607701,628.607863,0.000162
2573,SENSOR_DATA,13,1,13->23->22->11->1,4,630.598362,630.598671,0.000309
2588,SENSOR_DATA,10,1,10->0->1,2,632.081586,632.081765,0.000179
2593,SENSOR_DATA,33,1,33->32->22->11->1,4,632.598748,632.599067,0.000319
2596,SENSOR_DATA,23,1,23->22->11->1,3,632.787308,632.787542,0.000234
2615,SENSOR_DATA,0,1,0->1,1,634.741474,634.741564,0.000090
2632,SENSOR_DATA,32,1,32->22->11->1,3,636.965071,636.965310,0.000239
2634,SENSOR_DATA,11,1,11->1,1,636.999538,636.999617,0.000079
2643,SENSOR_DATA,2,1,2->1,1,637.907825,637.907891,0.000066
2642,SENSOR_DATA,12,1,12->11->1,2,637.907773,637.907899,0.000125
2651,SENSOR_DATA,3,1,3->2->1,2,638.527649,638.527781,0.000132
2652,SENSOR_DATA,22,1,22->11->1,2,638.607701,638.607863,0.000162
2668,SENSOR_DATA,13,1,13->23->22->11->1,4,640.598362,640.598671,0.000309
2683,SENSOR_DATA,10,1,10->0->1,2,642.081586,642.081765,0.000179
2688,SENSOR_DATA,33,1,33->32->22->11->1,4,642.598748,642.599067,0.000319
2691,SENSOR_DATA,23,1,23->22->11->1,3,642.787308,642.787542,0.000234
2710,SENSOR_DATA,0,1,0->1,1,644.741474,644.741564,0.000090
2727,SENSOR_DATA,32,1,32->22->11->1,3,646.965071,646.965310,0.000239
2729,SENSOR_DATA,11,1,11->1,1,646.999538,646.999617,0.000079
2738,SENSOR_DATA,2,1,2->1,1,647.907825,647.907891,0.000066
2737,SENSOR_DATA,12,1,12->11->1,2,647.907773,647.907899,0.000125
2746,SENSOR_DATA,3,1,3->2->1,2,648.527649,648.527781,0.000132
2747,SENSOR_DATA,22,1,22->11->1,2,648.607701,648.607863,0.000162
2763,SENSOR_DATA,13,1,13->23->22->11->1,4,650.598362,650.598671,0.000309
2778,SENSOR_DATA,10,1,10->0->1,2,652.081586,652.081765,0.000179
2784,SENSOR_DATA,33,1,33->32->22->11->1,4,652.598748,652.599067,0.000319
2787,SENSOR_DATA,23,1,23->22->11->1,3,652.787308,652.787542,0.000234
2806,SENSOR_DATA,0,1,0->1,1,654.741474,654.741564,0.000090
2823,SENSOR_DATA,32,1,32->22->11->1,3,656.965071,656.965310,0.000239
2825,SENSOR_DATA,11,1,11->1,1,656.999538,656.999617,0.000079
2834,SENSOR_DATA,2,1,2->1,1,657.907825,657.907891,0.000066
2833,SENSOR_DATA,12,1,12->11->1,2,657.907773,657.907899,0.000125
2842,SENSOR_DATA,3,1,3->2->1,2,658.527649,658.527781,0.000132
2843,SENSOR_DATA,22,1,22->11->1,2,658.607701,658.607863,0.000162
2859,SENSOR_DATA,13,1,13->23->22->11->1,4,660.598362,660.598671,0.000309
2874,SENSOR_DATA,10,1,10->0->1,2,662.081586,662.081765,0.000179
2880,SENSOR_DATA,33,1,33->32->22->11->1,4,662.598748,662.599067,0.000319
2883,SENSOR_DATA,23,1,23->22->11->1,3,662.787308,662.787542,0.000234
2903,SENSOR_DATA,0,1,0->1,1,664.741474,664.741564,0.000090
2920,SENSOR_DATA,32,1,32->22->11->1,3,666.965071,666.965310,0.000239
2922,SENSOR_DATA,11,1,11->1,1,666.999538,666.999617,0.000079
2931,SENSOR_DATA,2,1,2->1,1,667.907825,667.907891,0.000066
2930,SENSOR_DATA,12,1,12->11->1,2,667.907773,667.907899,0.000125
2939,SENSOR_DATA,3,1,3->2->1,2,668.527649,668.527781,0.000132
2940,SENSOR_DATA,22,1,22->11->1,2,668.607701,668.607863,0.000162
2956,SENSOR_DATA,13,1,13->23->22->11->1,4,670.598362,670.598671,0.000309
2971,SENSOR_DATA,10,1,10->0->1,2,672.081586,672.081765,0.000179
2977,SENSOR_DATA,33,1,33->32->22->11->1,4,672.598748,672.599067,0.000319
2980,SENSOR_DATA,23,1,23->22->11->1,3,672.787308,672.787542,0.000234
3001,SENSOR_DATA,0,1,0->1,1,674.741474,674.741564,0.000090
3018,SENSOR_DATA,32,1,32->22->11->1,3,676.965071,676.965310,0.000239
3020,SENSOR_DATA,11,1,11->1,1,676.999538,676.999617,0.000079
3029,SENSOR_DATA,2,1,2->1,1,677.907825,677.907891,0.000066
3028,SENSOR_DATA,12,1,12->11->1,2,677.907773,677.907899,0.000125
3037,SENSOR_DATA,3,1,3->2->1,2,678.527649,678.527781,0.000132
3038,SENSOR_DATA,22,1,22->11->1,2,678.607701,678.607863,0.000162
3054,SENSOR_DATA,13,1,13->23->22->11->1,4,680.598362,680.598671,0.000309
3069,SENSOR_DATA,10,1,10->0->1,2,682.081586,682.081765,0.000179
3075,SENSOR_DATA,33,1,33->32->22->11->1,4,682.598748,682.599067,0.000319
3078,SENSOR_DATA,23,1,23->22->11->1,3,682.787308,682.787542,0.000234
3099,SENSOR_DATA,0,1,0->1,1,684.741474,684.741564,0.000090
3116,SENSOR_DATA,32,1,32->22->11->1,3,686.965071,686.965310,0.000239
3118,SENSOR_DATA,11,1,11->1,1,686.999538,686.999617,0.000079
3127,SENSOR_DATA,2,1,2->1,1,687.907825,687.907891,0.000066
3126,SENSOR_DATA,12,1,12->11->1,2,687.907773,687.907899,0.000125
3135,SENSOR_DATA,3,1,3->2->1,2,688.527649,688.527781,0.000132
3136,SENSOR_DATA,22,1,22->11->1,2,688.607701,688.607863,0.000162
3152,SENSOR_DATA,13,1,13->23->22->11->1,4,690.598362,690.598671,0.000309
3167,SENSOR_DATA,10,1,10->0->1,2,692.081586,692.081765,0.000179
3173,SENSOR_DATA,33,1,33->32->22->11->1,4,692.598748,692.599067,0.000319
3176,SENSOR_DATA,23,1,23->22->11->1,3,692.787308,692.787542,0.000234
3197,SENSOR_DATA,0,1,0->1,1,694.741474,694.741564,0.000090
3214,SENSOR_DATA,32,1,32->22->11->1,3,696.965071,696.965310,0.000239
3216,SENSOR_DATA,11,1,11->1,1,696.999538,696.999617,0.000079
3225,SENSOR_DATA,2,1,2->1,1,697.907825,697.907891,0.000066
3224,SENSOR_DATA,12,1,12->11->1,2,697.907773,697.907899,0.000125
3233,SENSOR_DATA,3,1,3->2->1,2,698.527649,698.527781,0.000132
3234,SENSOR_DATA,22,1,22->11->1,2,698.607701,698.607863,0.000162
3250,SENSOR_DATA,13,1,13->23->22->11->1,4,700.598362,700.598671,0.000309
3265,SENSOR_DATA,10,1,10->0->1,2,702.081586,702.081765,0.000179
3271,SENSOR_DATA,33,1,33->32->22->11->1,4,702.598748,702.599067,0.000319
3274,SENSOR_DATA,23,1,23->22->11->1,3,702.787308,702.787542,0.000234
3295,SENSOR_DATA,0,1,0->1,1,704.741474,704.741564,0.000090
3312,SENSOR_DATA,32,1,32->22->11->1,3,706.965071,706.965310,0.000239
3314,SENSOR_DATA,11,1,11->1,1,706.999538,706.999617,0.000079
3323,SENSOR_DATA,2,1,2->1,1,707.907825,707.907891,0.000066
3322,SENSOR_DATA,12,1,12->11->1,2,707.907773,707.907899,0.000125
3331,SENSOR_DATA,3,1,3->2->1,2,708.527649,708.527781,0.000132
3332,SENSOR_DATA,22,1,22->11->1,2,708.607701,708.607863,0.000162
3348,SENSOR_DATA,13,1,13->23->22->11->1,4,710.598362,710.598671,0.000309
3363,SENSOR_DATA,10,1,10->0->1,2,712.081586,712.081765,0.000179
3369,SENSOR_DATA,33,1,33->32->22->11->1,4,712.598748,712.599067,0.000319
3372,SENSOR_DATA,23,1,23->22->11->1,3,712.787308,712.787542,0.000234
3393,SENSOR_DATA,0,1,0->1,1,714.741474,714.741564,0.000090
3410,SENSOR_DATA,32,1,32->22->11->1,3,716.965071,716.965310,0.000239
3412,SENSOR_DATA,11,1,11->1,1,716.999538,716.999617,0.000079
3421,SENSOR_DATA,2,1,2->1,1,717.907825,717.907891,0.000066
3420,SENSOR_DATA,12,1,12->11->1,2,717.907773,717.907899,0.000125
3429,SENSOR_DATA,3,1,3->2->1,2,718.527649,718.527781,0.000132
3430,SENSOR_DATA,22,1,22->11->1,2,718.607701,718.607863,0.000162
3446,SENSOR_DATA,13,1,13->23->22->11->1,4,720.598362,720.598671,0.000309
3461,SENSOR_DATA,10,1,10->0->1,2,722.081586,722.081765,0.000179
3467,SENSOR_DATA,33,1,33->32->22->11->1,4,722.598748,722.599067,0.000319
3470,SENSOR_DATA,23,1,23->22->11->1,3,722.787308,722.787542,0.000234
3491,SENSOR_DATA,0,1,0->1,1,724.741474,724.741564,0.000090
3508,SENSOR_DATA,32,1,32->22->11->1,3,726.965071,726.965310,0.000239
3510,SENSOR_DATA,11,1,11->1,1,726.999538,726.999617,0.000079
3519,SENSOR_DATA,2,1,2->1,1,727.907825,727.907891,0.000066
3518,SENSOR_DATA,12,1,12->11->1,2,727.907773,727.907899,0.000125
3527,SENSOR_DATA,3,1,3->2->1,2,728.527649,728.527781,0.000132
3528,SENSOR_DATA,22,1,22->11->1,2,728.607701,728.607863,0.000162
3544,SENSOR_DATA,13,1,13->23->22->11->1,4,730.598362,730.598671,0.000309
3559,SENSOR_DATA,10,1,10->0->1,2,732.081586,732.081765,0.000179
3565,SENSOR_DATA,33,1,33->32->22->11->1,4,732.598748,732.599067,0.000319
3568,SENSOR_DATA,23,1,23->22->11->1,3,732.787308,732.787542,0.000234
3589,SENSOR_DATA,0,1,0->1,1,734.741474,734.741564,0.000090
3606,SENSOR_DATA,32,1,32->22->11->1,3,736.965071,736.965310,0.000239
3608,SENSOR_DATA,11,1,11->1,1,736.999538,736.999617,0.000079
3617,SENSOR_DATA,2,1,2->1,1,737.907825,737.907891,0.000066
3616,SENSOR_DATA,12,1,12->11->1,2,737.907773,737.907899,0.000125
3625,SENSOR_DATA,3,1,3->2->1,2,738.527649,738.527781,0.000132
3626,SENSOR_DATA,22,1,22->11->1,2,738.607701,738.607863,0.000162
3642,SENSOR_DATA,13,1,13->23->22->11->1,4,740.598362,740.598671,0.000309
3657,SENSOR_DATA,10,1,10->0->1,2,742.081586,742.081765,0.000179
3663,SENSOR_DATA,33,1,33->32->22->11->1,4,742.598748,742.599067,0.000319
3666,SENSOR_DATA,23,1,23->22->11->1,3,742.787308,742.787542,0.000234
3687,SENSOR_DATA,0,1,0->1,1,744.741474,744.741564,0.000090
3704,SENSOR_DATA,32,1,32->22->11->1,3,746.965071,746.965310,0.000239
3706,SENSOR_DATA,11,1,11->1,1,746.999538,746.999617,0.000079
3715,SENSOR_DATA,2,1,2->1,1,747.907825,747.907891,0.000066
3714,SENSOR_DATA,12,1,12->11->1,2,747.907773,747.907899,0.000125
3723,SENSOR_DATA,3,1,3->2->1,2,748.527649,748.527781,0.000132
3724,SENSOR_DATA,22,1,22->11->1,2,748.607701,748.607863,0.000162
3740,SENSOR_DATA,13,1,13->23->22->11->1,4,750.598362,750.598671,0.000309
3755,SENSOR_DATA,10,1,10->0->1,2,752.081586,752.081765,0.000179
3761,SENSOR_DATA,33,1,33->32->22->11->1,4,752.598748,752.599067,0.000319
3764,SENSOR_DATA,23,1,23->22->11->1,3,752.787308,752.787542,0.000234
3785,SENSOR_DATA,0,1,0->1,1,754.741474,754.741564,0.000090
3802,SENSOR_DATA,32,1,32->22->11->1,3,756.965071,756.965310,0.000239
