node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,630.195626,599.946131,581.539098,560.490410,489.641092,488.668765,527.125322,531.680847,572.407843,625.878115,559.960858,522.615790,499.528339,460.618018,425.199216,416.281536,448.496424,481.551980,527.955425,590.970451,456.301769,438.786959,439.919966,402.693603,338.832171,345.354607,402.758173,420.764798,482.921375,524.661765,427.259719,394.585034,370.943284,339.299536,280.019510,293.334849,302.418708,358.235100,399.799066,447.436653,399.626071,339.095365,244.295993,239.345389,245.916625,223.623551,283.090247,328.748829,326.959860,417.711477,369.133896,239.036667,188.782549,137.585052,166.572481,167.481455,223.187374,275.018628,314.045356,385.648571,306.625915,249.694272,188.734143,86.384653,94.279444,88.583698,184.018546,265.879868,351.297315,391.263754,282.865778,209.262849,169.093836,74.146271,0.000000,63.369279,187.212957,243.187595,298.120191,385.692909,328.453048,235.202497,170.032985,128.625196,86.035201,113.425897,224.462673,273.748747,341.588013,406.988284,294.809160,245.516734,200.992014,204.562697,162.728721,171.188833,231.853481,281.474721,333.505125,444.759101
75,661.414872,623.644923,598.997803,571.388868,491.346511,480.416723,507.653474,502.574526,536.943846,587.919573,596.299695,548.382045,520.969160,470.286275,422.477522,405.338487,424.198705,451.043228,490.544238,548.528802,494.657766,473.697310,465.069274,419.765479,345.113877,332.200725,375.786736,387.461795,442.655881,478.981983,471.095712,431.400722,401.378004,358.578156,275.560361,282.245695,268.264026,318.171365,355.417581,393.434659,446.257108,385.009040,280.618125,267.184325,251.830615,208.645480,245.151743,277.703129,271.610639,361.946190,424.752518,292.278933,238.539034,173.964407,161.150117,149.521093,176.063920,215.162489,256.339765,325.298915,367.559207,309.210184,245.962669,143.058239,109.130734,58.987014,125.581565,202.991029,288.564594,327.917945,345.679975,272.513264,232.453206,137.416156,63.369279,0.000000,126.482743,183.204086,234.988233,323.984211,391.052438,294.868612,228.170660,172.994129,84.046168,88.581432,174.056002,217.918258,285.637991,349.294600,352.872255,301.413745,248.744703,241.484153,177.528248,158.999980,202.828210,233.682698,281.761645,393.556686
76,765.324723,718.644726,686.011433,649.563192,557.672658,530.477153,535.373883,509.871136,527.673590,570.519095,706.569743,647.107932,614.762231,549.363427,484.492033,454.290433,446.126801,457.675593,478.342127,520.505639,607.963490,583.837908,564.592089,510.536531,424.723711,382.278974,395.252403,391.567949,425.406218,444.485878,589.540159,544.018460,508.174174,454.229632,344.913070,340.498106,282.753112,311.297793,332.648637,335.477924,567.062532,505.763473,395.836147,375.641521,337.651537,270.471178,254.017844,241.578334,219.043731,298.862660,550.661205,417.672035,362.905942,293.178985,245.381466,219.728878,175.654976,147.934875,194.637940,241.843636,493.564297,435.618401,372.406166,269.540826,222.089073,154.881329,102.756523,109.657105,188.650830,215.905402,469.622372,395.105122,354.240165,260.677859,187.212957,126.482743,0.000000,56.859425,117.135330,198.608535,505.835956,402.361141,334.746053,263.170799,151.740412,119.271673,75.793907,97.454942,162.955122,223.971670,455.092004,400.463317,335.787964,311.317169,224.050396,165.262250,155.772807,131.546288,166.754387,276.478425
77,816.329700,766.926981,731.793795,692.559073,597.320701,564.680788,561.062202,527.689882,537.998192,576.452455,759.621446,696.821738,663.068077,593.365378,523.505553,489.250534,471.189253,476.286600,488.335191,522.339864,662.045485,637.105678,614.877113,558.510267,470.165852,419.096716,420.629162,410.876298,434.415491,444.849594,644.975482,598.048567,560.761802,504.038615,388.666772,381.009488,310.586926,329.092600,342.355350,327.202419,623.069581,561.810677,450.894838,429.281764,386.116469,314.236835,281.429685,250.312837,221.089679,289.350465,607.520628,474.514749,419.664134,349.308550,295.507153,267.709668,206.769770,150.742534,193.956698,222.856848,549.780971,492.157881,429.165626,326.230443,277.739786,210.025495,139.695256,101.350534,161.165438,175.777555,524.829349,449.890810,408.847164,316.117562,243.187595,183.204086,56.859425,0.000000,78.095175,144.267812,557.322749,451.824218,384.605140,309.648999,199.433114,163.462994,67.080355,49.585834,108.634249,167.390689,502.260272,447.064501,379.436138,349.960672,259.379733,192.871619,160.066388,100.151449,119.356250,224.749134
78,825.842997,769.367056,728.585202,683.759703,583.120406,541.541356,525.244161,482.187899,483.897226,517.551546,776.096984,703.533400,666.433487,587.732757,509.252807,468.637336,436.030284,432.591511,434.539666,460.186216,683.099714,655.269868,623.930473,562.257728,469.581516,403.243752,387.074440,369.479987,380.468430,382.295198,672.396345,619.446758,577.358611,513.246843,386.561352,372.875050,284.608636,288.443365,291.467462,259.392818,654.086853,593.588938,478.458489,451.442762,394.424624,314.937312,256.494091,202.701581,167.848154,221.429799,649.685563,516.153840,459.781626,384.510301,311.097792,279.643115,193.994384,108.180272,140.128456,149.848042,600.806721,541.089375,475.999099,375.171131,312.086885,245.146477,147.383716,61.054240,85.012825,99.410106,580.633718,507.380096,467.044246,372.266452,298.120191,234.988233,117.135330,78.095175,0.000000,98.503581,621.804008,519.282773,451.621720,380.181931,268.783994,235.215039,144.020015,104.607523,124.130071,154.535480,572.224153,517.553890,452.189821,425.349510,335.711103,270.537049,236.363054,161.556293,154.434550,235.034180
79,923.185364,865.157359,822.689551,775.833533,673.214712,626.986137,601.475519,549.585255,540.448898,565.972060,874.387998,800.476066,762.673270,681.451562,599.829866,556.306475,514.188875,502.915910,492.663957,504.101272,781.602826,753.709521,721.437480,658.842363,565.424503,494.075487,467.447785,443.585766,439.915052,427.798223,770.611477,717.948276,675.752741,610.968455,482.465150,467.095141,372.398921,365.797521,358.253821,300.015568,751.843764,691.165174,576.498951,549.881570,492.302294,411.965734,345.628909,278.167314,240.487041,264.931306,744.608458,611.050127,555.064567,480.966067,409.600074,378.092966,289.575776,196.622179,215.346384,188.499526,691.542782,632.883006,568.689333,466.533073,408.447403,340.843210,245.846076,156.867170,128.658385,91.193563,668.230465,593.626626,552.684959,459.284187,385.692909,323.984211,198.608535,144.267812,98.503581,0.000000,701.356719,595.144805,528.209029,451.818037,342.874100,306.041418,191.031258,133.603394,95.308174,75.501163,644.109527,588.685471,519.200640,485.687969,393.933944,323.484744,269.776281,174.751582,134.793716,166.017935
80,618.130606,635.073877,651.466847,664.476564,643.501412,679.289966,750.942636,784.803466,841.501028,899.734592,529.146008,561.208876,565.271718,587.967038,606.634226,626.534896,694.712516,742.320507,804.648394,878.481918,438.576545,447.789804,501.806852,512.651768,508.913945,574.403377,661.040490,693.616839,769.213320,822.504268,381.868830,407.537883,428.395832,460.068204,500.121977,527.646237,588.234873,651.314095,699.542541,764.839565,344.117325,318.183513,338.322291,372.546852,448.560345,484.368138,578.184426,643.819461,648.591518,738.593810,245.409016,238.669719,264.571407,321.461817,427.853233,449.572231,537.576271,602.321124,638.900616,712.960499,151.111797,177.329406,217.312279,273.729601,363.752414,406.342071,511.078244,594.043253,679.601395,717.828624,106.441874,134.744052,165.582874,257.188837,328.453048,391.052438,505.835956,557.322749,621.804008,701.356719,0.000000,110.843376,174.179041,254.663702,358.801371,396.319225,517.793679,575.069831,638.764508,706.791081,93.965765,135.114863,206.854463,257.161369,333.240520,400.684673,474.666902,560.972002,618.519458,719.747326
81,653.564216,655.602973,660.981039,662.977160,624.386621,648.380246,709.489279,732.516897,783.190784,839.810129,567.504179,577.887246,573.046547,575.940193,576.806692,587.233566,643.759235,686.381079,742.686690,812.111349,467.847890,468.483838,507.791547,503.000695,478.774878,526.807204,604.788173,632.033007,702.614882,750.697719,416.706657,423.897422,430.991313,443.481099,452.609071,476.485631,519.554898,580.406575,625.946889,681.415505,379.265495,337.456254,317.967282,343.433995,403.792180,422.159849,505.368358,561.522783,561.799946,652.532481,295.288716,233.162805,234.225882,266.884117,362.458980,378.353580,454.951535,509.684696,549.246666,620.082855,195.571147,184.429749,188.649624,201.562471,290.316284,320.052804,419.021040,496.239891,581.821804,616.900517,143.951306,103.654528,104.267679,172.064059,235.202497,294.868612,402.361141,451.824218,519.282773,595.144805,110.843376,0.000000,67.690915,144.914127,252.405293,289.147082,409.191687,466.898502,529.612912,597.615169,62.153287,40.197869,98.722725,150.157787,222.447392,289.969989,363.834636,450.824567,508.418429,608.978828
82,653.721384,646.495390,645.124524,640.548750,592.260955,609.353558,664.238449,681.615364,729.140709,784.782817,570.874787,567.668124,557.525216,548.623793,539.274914,544.327930,594.151644,633.985903,687.142492,754.336790,467.820528,463.173441,492.530569,478.484466,442.771422,480.198825,552.844336,577.288179,645.174418,690.849102,421.679091,417.309846,415.782443,416.322986,407.248955,428.697296,462.316253,521.710537,565.848816,617.396459,385.837742,336.355547,293.473550,312.210186,361.084762,369.331381,446.338270,498.257586,496.973161,587.719458,314.955236,224.925716,209.586644,223.467789,309.051991,321.541541,392.081796,443.283002,483.572733,553.460784,221.443000,191.015077,171.090759,150.584599,234.233390,256.803237,353.006784,428.823514,514.358469,549.210753,175.739112,109.335399,83.688500,113.879789,170.032985,228.170660,334.746053,384.605140,451.621720,528.209029,174.179041,67.690915,0.000000,81.686948,185.334963,222.489597,343.620409,400.973631,464.605719,532.630330,124.898368,76.837650,69.410723,114.121118,165.951452,229.136186,303.970590,387.441018,444.887254,547.758724
83,699.662958,683.115189,674.294603,661.956209,601.699774,608.509826,652.730563,659.964894,700.990475,754.231891,620.765531,604.148584,588.333520,565.266478,541.865160,538.465191,575.962012,610.044364,656.336179,718.205490,516.149388,506.541113,524.827819,500.147132,449.846533,469.425640,530.896407,549.387798,610.712157,650.423429,475.366251,460.460621,449.983628,436.298259,400.611377,417.147697,430.939326,485.894142,526.029161,566.192241,441.647955,387.008793,321.902680,331.049605,360.576392,350.036161,411.049199,450.590175,444.163080,534.109334,381.986274,274.752911,244.169226,230.720297,291.155577,295.423943,347.458969,384.555898,427.667501,492.676294,294.514060,254.664260,217.431362,154.629950,215.346941,215.811106,297.541498,363.759388,448.251775,479.062001,252.761105,180.435500,144.520805,110.922446,128.625196,172.994129,263.170799,309.648999,380.181931,451.818037,254.663702,144.914127,81.686948,0.000000,111.431667,146.188034,264.459209,322.335999,384.701908,452.701558,192.611932,137.512150,75.930607,78.043524,87.268821,147.481753,222.386555,306.315007,363.855925,466.103957
84,716.089331,685.764196,666.312804,643.331242,568.392460,561.528380,591.346279,586.446860,619.634707,669.725211,645.109324,608.570208,584.993462,542.838726,501.381903,487.119883,508.219206,534.807558,572.733205,628.406676,541.098013,524.358740,525.789388,487.123600,419.301409,414.384781,459.827859,470.900611,523.905380,557.136122,510.067247,479.876118,456.968738,424.104792,354.573681,363.646835,351.848996,400.027990,435.045370,464.127572,481.001616,421.247813,330.032810,325.217398,325.681064,290.680868,328.076516,353.141737,342.093851,430.407466,441.968453,316.645469,270.246245,223.607030,239.327348,231.698087,256.177149,278.465134,323.238057,384.351981,368.854036,317.248161,262.487194,165.887940,174.851522,141.420310,196.279557,253.841630,337.601458,367.631141,336.387353,260.465238,219.461685,137.370784,86.035201,84.046168,151.740412,199.433114,268.783994,342.874100,358.801371,252.405293,185.334963,111.431667,0.000000,38.094921,160.967406,217.000505,282.439148,350.172668,303.576099,248.778104,184.872862,166.415863,93.783606,85.237311,148.283006,211.246078,267.065418,375.389686
85,741.553231,707.735179,685.347309,659.237724,579.927791,568.101937,591.827138,581.439375,610.510573,658.694039,672.768727,631.422137,605.847985,558.231770,510.937690,492.658118,506.524676,529.324656,562.681836,614.598927,569.409964,551.127483,548.258892,505.942288,433.330729,419.300374,457.046494,464.319478,512.392681,541.567722,540.639517,507.338419,481.615309,443.866911,364.072688,370.010766,346.450021,390.167012,421.753390,442.917451,512.652309,452.322481,356.577607,348.321329,339.855707,296.191439,320.943807,336.351575,321.796719,408.027227,477.217874,350.068012,301.651486,249.125025,249.719701,237.220766,245.457195,255.066778,301.021682,357.581350,406.005008,353.464888,297.063778,197.844083,192.907494,147.238420,179.446228,225.628725,307.484394,334.527193,374.246691,298.324115,257.252746,172.916993,113.425897,88.581432,119.271673,163.462994,235.215039,306.041418,396.319225,289.147082,222.489597,146.188034,38.094921,0.000000,122.873210,179.050318,244.345068,312.092480,338.797836,283.615525,216.980804,192.510784,108.694067,71.206194,119.099183,173.958259,229.327383,338.262453
86,830.865334,787.657865,757.283371,722.652788,632.272213,606.163421,610.654740,583.088381,597.776050,638.353238,768.604380,714.652255,683.955390,622.045875,559.362496,529.936665,521.228296,531.091311,548.206103,585.796906,667.876036,645.786514,631.630839,580.328602,496.812579,457.739938,470.359204,465.100434,494.672657,508.698145,645.151297,604.324192,571.808124,522.268512,418.268305,415.177715,358.113463,384.106931,402.017899,393.136620,620.086945,558.898801,454.024506,437.905879,407.729102,344.153587,329.248746,310.013112,283.472032,355.430760,593.567340,463.114554,411.074194,347.927650,314.544166,291.215185,251.197025,211.984292,257.099117,289.893340,526.891960,472.486756,413.075264,310.775982,280.514938,217.071336,178.524468,165.333730,228.045387,238.782250,496.672191,420.788210,379.626498,292.146072,224.462673,174.056002,75.793907,67.080355,144.020015,191.031258,517.793679,409.191687,343.620409,264.459209,160.967406,122.873210,0.000000,58.218801,121.496794,189.354385,455.330809,399.814284,329.071900,294.656768,202.907944,132.840179,92.990501,60.370226,109.043472,220.459514
87,862.437059,814.519661,780.274126,741.666454,646.808386,614.198818,609.485047,574.192462,581.866786,618.345405,804.024391,743.700321,710.626222,642.251703,573.021369,538.813387,519.597927,523.136578,532.238493,562.500520,705.282472,681.287902,661.410982,606.174648,518.645776,468.676593,469.176011,458.090640,478.155462,484.681472,686.053949,641.360834,605.601538,550.808929,437.498717,430.348789,359.708043,376.214359,386.877368,363.449692,662.806507,601.481016,492.772582,473.076873,433.473441,362.989047,330.561186,295.316842,264.066606,325.440891,642.022472,510.063515,456.427259,389.028747,341.956463,315.119161,256.320794,195.688438,236.409369,254.441302,579.160868,523.321959,462.156900,359.152741,318.746304,252.053328,188.954054,144.766010,189.030785,189.879908,550.841597,475.137477,433.917398,344.164428,273.748747,217.918258,97.454942,49.585834,104.607523,133.603394,575.069831,466.898502,400.973631,322.335999,217.000505,179.050318,58.218801,0.000000,67.887761,133.968879,513.496636,457.981308,387.284737,352.408086,260.631098,189.922979,139.448666,57.083131,70.417658,179.023710
88,924.711099,874.236077,837.669542,796.514126,698.842439,661.392236,648.735325,606.263210,606.351563,637.716430,868.244764,804.812365,770.462760,698.274702,624.825051,587.228927,559.270136,556.720963,557.238041,578.481083,770.456394,745.703243,723.102807,665.845018,576.306140,519.296519,509.855905,493.479806,503.303002,500.847571,752.490795,706.471123,669.396018,612.172264,494.098198,484.361728,404.542265,412.230917,415.262620,374.806303,729.779590,668.460639,558.750609,537.789186,493.908636,420.087371,375.785720,326.824329,291.819223,337.582995,709.900444,577.863702,524.061839,455.892392,403.920589,375.618671,306.485243,230.799713,264.177241,261.845482,646.676632,591.091373,530.041046,427.040482,385.037653,317.757987,245.075409,180.547330,195.602387,176.715571,617.654736,541.839157,500.637380,411.658339,341.588013,285.637991,162.955122,108.634249,124.130071,95.308174,638.764508,529.612912,464.605719,384.701908,282.439148,244.345068,121.496794,67.887761,0.000000,68.027173,573.883135,518.445962,446.347589,408.167648,317.033551,245.458706,182.878419,85.350669,39.620766,117.341767
89,976.306584,922.187846,882.560896,838.255831,737.576542,694.701907,673.300414,623.561808,615.728480,641.465702,923.080162,854.930877,818.870166,741.921624,663.744155,622.517490,585.199988,576.209110,567.783350,579.503849,827.135031,801.094074,774.294180,714.400410,622.684396,557.732042,537.489375,515.766962,514.837648,503.285102,811.706137,763.154415,723.946703,663.289464,539.765554,527.054539,438.286282,436.690197,431.887779,375.496773,790.290444,729.065487,617.384742,594.246947,544.398940,467.087668,410.525078,349.193430,311.987057,340.412352,774.047113,641.383882,586.846011,516.640369,457.113174,427.217707,347.974766,261.256885,285.789756,263.922257,712.940992,656.682439,594.821661,491.733338,444.875941,376.985577,294.297959,215.563553,202.760104,166.310419,684.790671,609.057875,567.839974,478.004453,406.988284,349.294600,223.971670,167.390689,154.535480,75.501163,706.791081,597.615169,532.630330,452.701558,350.172668,312.092480,189.354385,133.968879,68.027173,0.000000,641.556495,586.157653,513.814127,474.800416,384.063950,312.534030,247.252691,150.490628,95.370704,90.558524
90,690.750105,699.047194,708.511663,714.132221,680.288948,706.915028,769.888767,794.153072,845.221573,901.908737,603.021646,622.507300,620.853049,629.864970,634.963596,647.123023,705.210706,748.252669,804.818207,874.241515,506.825010,510.964131,555.895810,555.961534,536.683847,587.745741,666.630573,694.135771,764.753307,812.620343,452.873072,467.713385,479.744953,498.026878,513.381350,537.739709,581.687994,642.449467,687.808385,741.935086,414.934737,379.242675,372.516606,400.373341,464.035055,484.183065,567.358945,622.412875,621.766311,712.519018,322.879073,281.890924,290.179469,327.837856,424.552053,440.482667,515.978460,568.032798,608.470357,678.060584,222.945678,227.042416,243.152765,263.667853,352.448345,380.835433,477.883462,552.357062,637.671088,670.710779,171.034257,154.347652,163.696567,233.837433,294.809160,352.872255,455.092004,502.260272,572.224153,644.109527,93.965765,62.153287,124.898368,192.611932,303.576099,338.797836,455.330809,513.496636,573.883135,641.556495,0.000000,55.516568,128.435472,174.207748,259.156901,329.837565,401.100457,492.513063,549.978184,646.114084
91,693.559342,694.711287,698.998944,699.550099,658.021668,679.323951,737.434375,757.044223,805.445988,861.293519,607.625837,616.783909,611.048603,611.078051,608.313050,616.297565,669.090658,709.845500,763.722483,831.158443,507.748279,507.907026,545.765800,538.832860,510.753923,553.837288,628.532246,653.694468,721.969930,767.628353,456.835532,463.115922,468.853087,478.445200,480.220833,502.772888,539.066782,598.547841,642.619095,692.851610,419.426013,377.130934,353.314066,376.808357,432.661216,445.126592,523.175752,574.216453,571.920592,662.593109,335.175654,271.593638,269.031742,294.905530,384.930875,398.180272,468.298102,516.361418,557.663425,625.929850,235.214032,224.310780,224.836256,225.048140,310.645341,333.053385,426.896970,499.053798,584.133463,616.259810,183.273381,142.581149,137.555943,190.368392,245.516734,301.413745,400.463317,447.064501,517.553890,588.685471,135.114863,40.197869,76.837650,137.512150,248.778104,283.615525,399.814284,457.981308,518.445962,586.157653,55.516568,0.000000,74.085341,122.599548,204.430838,274.733687,346.575758,437.304596,494.815201,591.841481
92,723.122755,715.454491,712.987519,706.670870,654.563614,667.552568,717.380895,729.010788,772.422966,826.478448,640.123841,636.559195,625.584898,613.236664,598.776298,600.040683,643.444867,679.871611,728.545250,791.934721,537.193919,532.529177,560.754064,544.366964,503.753724,533.243086,599.795797,620.491736,683.897683,725.030292,490.681913,486.634324,484.179492,481.552263,462.063137,481.124733,502.866478,559.227111,600.374133,642.071875,454.603327,405.701149,360.342322,376.600146,418.497047,417.153184,484.057977,526.126233,520.070492,610.039815,380.649643,294.333628,277.203027,282.788805,357.241801,364.895092,422.390358,460.333357,503.578402,568.102163,284.272118,258.969283,240.192931,206.782260,280.977870,289.338272,373.467960,438.499515,522.474038,551.463313,235.357197,175.924106,153.086191,164.859974,200.992014,248.744703,335.787964,379.436138,452.189821,519.200640,206.854463,98.722725,69.410723,75.930607,184.872862,216.980804,329.071900,387.284737,446.347589,513.814127,128.435472,74.085341,0.000000,51.524063,130.725078,201.604956,272.705001,364.349207,421.736841,517.860284
93,764.276519,752.580830,746.741283,736.774098,678.825269,686.507489,730.425541,736.177526,775.504226,827.879031,682.773627,673.542674,660.030353,641.069456,619.651717,616.499200,652.939207,685.856984,730.136624,789.868520,579.000668,572.290829,595.804966,574.586944,527.068755,547.319871,607.312504,624.373637,683.377185,720.407900,534.478279,526.198550,519.958450,510.999172,478.654897,495.048714,505.435646,558.604027,596.875319,630.395323,499.089842,448.004536,393.445249,405.578819,438.378029,427.393016,484.410002,517.949128,508.277595,596.817425,428.847709,335.670727,312.565450,306.985977,368.853223,372.013145,417.544645,444.787314,489.653495,549.614616,333.861430,305.049473,279.741282,230.376736,293.241589,289.542859,361.965416,418.007013,499.873616,524.687126,285.805848,223.293268,196.148657,186.661851,204.562697,241.484153,311.317169,349.960672,425.349510,485.687969,257.161369,150.157787,114.121118,78.043524,166.415863,192.510784,294.656768,352.408086,408.167648,474.800416,174.207748,122.599548,51.524063,0.000000,91.777284,162.981814,229.790735,324.409810,381.146984,473.364020
94,775.550055,753.282794,739.419642,721.465205,652.361430,650.102349,683.488018,680.098609,713.314029,763.098549,699.240201,674.807119,655.376199,622.252268,587.654888,576.682236,601.236080,628.522642,666.271606,720.898367,594.413505,582.195446,593.553975,561.888403,501.388458,504.622981,553.167843,564.681960,617.110469,648.780120,556.521038,536.442913,520.896702,498.005146,441.817472,453.201978,445.609106,493.524745,527.628187,551.601680,523.940231,467.501134,391.978611,394.792690,408.634220,381.246198,421.838221,443.942024,430.355889,516.703306,468.273705,356.414879,320.098448,291.675673,327.155020,322.763165,349.324299,363.718019,409.715598,465.046424,381.770686,340.742595,299.112120,220.989471,256.973921,233.549552,286.709399,332.727573,412.467478,434.778475,339.724283,267.700685,231.283120,180.624066,162.728721,177.528248,224.050396,259.379733,335.711103,393.933944,333.240520,222.447392,165.951452,87.268821,93.783606,108.694067,202.907944,260.631098,317.033551,384.063950,259.156901,204.430838,130.725078,91.777284,0.000000,71.574919,142.189649,234.054629,291.269583,387.563683
95,800.811679,771.000919,751.190797,727.181965,649.848887,639.157510,662.760218,650.870430,677.856696,724.714816,728.898795,693.788825,670.159172,626.423396,581.420299,563.796415,577.079892,598.631465,629.548927,678.563986,624.583341,608.688115,611.025492,571.896724,502.135596,490.464800,527.373135,533.269393,578.411553,604.185656,591.736383,563.919339,541.998183,509.062836,434.464447,441.019706,416.158015,457.655639,486.804495,499.784376,561.506942,502.596271,414.660858,410.451541,408.488204,367.250550,390.065970,398.992630,380.924070,463.601581,515.798711,395.258536,351.880900,308.664861,319.671414,308.215257,313.317103,311.324668,358.055417,406.692038,435.587512,388.912075,339.374768,247.895631,258.988683,217.938382,244.281459,274.839060,350.462085,368.598230,397.436425,322.849552,283.660396,214.430481,171.188833,158.999980,165.262250,192.871619,270.537049,323.484744,400.684673,289.969989,229.136186,147.481753,85.237311,71.206194,132.840179,189.922979,245.458706,312.534030,329.837565,274.733687,201.604956,162.981814,71.574919,0.000000,75.025889,162.747382,220.147928,319.085955
96,860.622759,825.857358,801.817164,773.254795,689.708126,671.516454,685.154517,664.116642,683.412647,726.132390,791.704469,749.940350,723.518143,672.077149,618.770462,595.258617,596.929602,611.787233,634.106081,675.289862,688.152716,670.186476,666.697760,622.591902,546.506216,521.903021,546.240057,545.678620,581.169798,598.713722,658.204589,626.286065,600.633290,561.221698,473.241941,475.316853,433.407843,466.240025,488.403679,485.241467,629.284564,569.475887,475.623392,467.139792,453.831774,401.812623,405.420064,397.135831,372.998762,447.692534,587.901869,464.587020,418.487307,368.212656,361.578026,344.431099,326.594694,301.359112,347.380811,382.874184,509.669500,461.650941,409.730387,314.147385,310.644764,258.391445,253.455048,256.866038,320.823928,328.492488,472.231659,397.399264,357.856393,284.285359,231.853481,202.828210,155.772807,160.066388,236.363054,269.776281,474.666902,363.834636,303.970590,222.386555,148.283006,119.099183,92.990501,139.448666,182.878419,247.252691,401.100457,346.575758,272.705001,229.790735,142.189649,75.025889,0.000000,97.531013,152.335722,245.399850
97,891.220671,847.625061,816.581286,780.969824,689.120396,660.403172,660.235768,627.838867,637.459716,674.744766,828.882700,774.846308,743.867337,680.618819,615.823561,584.449715,570.428876,576.406229,587.801925,619.302880,727.981508,706.077618,691.869163,640.072398,555.684402,513.001253,519.728571,510.928472,533.785839,541.521002,704.625317,664.492044,632.174791,582.354073,476.348554,471.957994,408.728812,429.186042,442.049542,420.532777,679.062986,617.971941,514.046599,498.252732,467.322347,401.963159,379.610226,350.141414,319.897428,382.523839,649.818677,520.510974,469.348325,407.647083,374.292753,350.227365,303.115923,250.439585,292.397777,311.300726,579.949390,527.132558,469.287961,367.827246,340.750714,277.425872,232.250607,200.125169,245.578197,242.556616,547.320409,471.444648,430.573443,346.455349,281.474721,233.682698,131.546288,100.151449,161.556293,174.751582,560.972002,450.824567,387.441018,306.315007,211.246078,173.958259,60.370226,57.083131,85.350669,150.490628,492.513063,437.304596,364.349207,324.409810,234.054629,162.747382,97.531013,0.000000,57.607904,164.324369
98,932.073518,884.801315,850.690521,811.894947,716.507277,682.470644,674.417526,635.284822,638.331771,671.422857,872.640250,813.729837,780.904850,712.591779,642.635211,607.442756,584.632329,585.013378,588.965611,613.109199,773.147603,749.822487,731.304033,676.490706,589.060505,537.916373,534.616403,520.846828,534.884913,535.301796,752.300595,709.332780,674.602126,620.833252,507.850617,500.351250,426.775085,439.124535,445.428417,410.241180,727.994360,666.722871,559.925856,541.556548,503.731986,433.358751,397.720062,355.412533,321.724370,372.688849,702.608253,572.059197,519.693038,454.911538,411.952255,385.424974,325.088849,257.201150,293.894718,297.739767,635.027107,581.223016,522.106315,419.805548,385.832682,320.104538,259.048394,206.033849,231.141613,215.556955,603.446070,527.526801,486.521061,400.682569,333.505125,281.761645,166.754387,119.356250,154.434550,134.793716,618.519458,508.418429,444.887254,363.855925,267.065418,229.327383,109.043472,70.417658,39.620766,95.370704,549.978184,494.815201,421.736841,381.146984,291.269583,220.147928,152.335722,57.607904,0.000000,111.796282
99,1040.966369,991.377140,955.011068,913.637091,815.381539,776.210007,759.259440,711.964754,705.748712,731.984163,983.048090,921.564423,887.565909,815.561937,741.362599,702.692271,670.458421,663.900939,657.591118,670.062102,884.152730,860.308479,839.609501,782.963178,693.636835,635.627409,621.884222,602.392207,604.417892,593.815443,863.948048,820.263523,784.583869,728.787266,611.437850,601.486197,519.153664,522.279696,520.156922,466.033430,839.778439,778.500825,671.267252,652.085605,610.789952,537.421406,490.706253,435.312962,398.725726,430.817930,813.667369,683.563130,631.419708,566.583981,520.183397,492.408549,423.195128,343.213902,371.859167,354.245481,744.206472,691.416282,633.115360,531.127812,497.149325,430.906800,362.393002,294.545485,292.091280,256.843229,710.945541,635.161377,594.437416,510.738458,444.759101,393.556686,276.478425,224.749134,235.034180,166.017935,719.747326,608.978828,547.758724,466.103957,375.389686,338.262453,220.459514,179.023710,117.341767,90.558524,646.114084,591.841481,517.860284,473.364020,387.563683,319.085955,245.399850,164.324369,111.796282,0.000000
