packet_type,source,dest,source_gui,dest_gui,created_at,delivered_at,base_delay,total_delay,tx_time,rx_time,processing_time,num_hops
JOIN_REPLY,"[25,254]","[255,255]",24,34,232.582680,232.582763,0.000083,0.002267,0.000992,0.000992,0.000200,1
JOIN_ACK,"[25,1]","[25,254]",34,24,232.582763,232.582846,0.000083,0.001847,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[33,1]","[0,254]",,1,232.598748,232.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,232.787308,232.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
CH_TRANSFER,"[33,1]","[25,1]",24,34,234.582846,234.582929,0.000083,0.003427,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[25,1]","[33,1]",34,24,234.582929,234.583012,0.000083,0.003627,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[25,1]","[33,1]",34,24,234.582929,234.583012,0.000083,0.003427,0.001472,0.001472,0.000400,2
SENSOR_DATA,"[0,2]","[0,254]",,1,234.741474,234.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,236.965071,236.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,236.999538,236.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
JOIN_REQUEST,None,"[25,254]",45,34,237.412645,237.412720,0.000075,0.001939,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[25,254]","[255,255]",34,45,237.412720,237.412794,0.000075,0.002259,0.000992,0.000992,0.000200,1
JOIN_ACK,"[25,1]","[25,254]",45,34,237.412794,237.412869,0.000075,0.001839,0.000832,0.000832,0.000100,1
JOIN_REQUEST,None,"[25,254]",25,34,237.506733,237.506808,0.000075,0.001939,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[25,254]","[255,255]",34,25,237.506808,237.506882,0.000075,0.002259,0.000992,0.000992,0.000200,1
JOIN_ACK,"[25,2]","[25,254]",25,34,237.506882,237.506957,0.000075,0.001839,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[0,3]","[0,254]",,1,237.907825,237.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,237.907773,237.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,238.527649,238.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,238.607701,238.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
JOIN_REQUEST,None,"[25,254]",44,34,239.473161,239.473213,0.000052,0.001916,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[25,254]","[255,255]",34,44,239.473213,239.473265,0.000052,0.002236,0.000992,0.000992,0.000200,1
JOIN_ACK,"[25,3]","[25,254]",44,34,239.473265,239.473317,0.000052,0.001816,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[24,1]","[0,254]",,1,240.598362,240.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
JOIN_REQUEST,None,"[25,254]",35,34,240.929301,240.929333,0.000031,0.001895,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[25,254]","[255,255]",34,35,240.929333,240.929364,0.000031,0.002215,0.000992,0.000992,0.000200,1
JOIN_ACK,"[25,4]","[25,254]",35,34,240.929364,240.929395,0.000031,0.001795,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[1,1]","[0,254]",,1,242.081586,242.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,242.598748,242.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,242.787308,242.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,244.741474,244.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,246.965071,246.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,246.999538,246.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,247.907825,247.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,247.907773,247.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,248.527649,248.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,248.607701,248.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,250.598362,250.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,252.081586,252.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,252.598748,252.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,252.787308,252.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,254.741474,254.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,256.965071,256.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,256.999538,256.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,257.907825,257.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,257.907773,257.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,258.527649,258.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,258.607701,258.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,260.598362,260.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,262.081586,262.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,262.598748,262.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,262.787308,262.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
JOIN_REQUEST,None,"[46,254]",54,45,264.470474,264.470534,0.000060,0.001924,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[46,254]","[255,255]",45,54,264.470534,264.470594,0.000060,0.002244,0.000992,0.000992,0.000200,1
JOIN_ACK,"[46,1]","[46,254]",54,45,264.470594,264.470655,0.000060,0.001824,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[0,2]","[0,254]",,1,264.741474,264.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
CH_TRANSFER,"[25,1]","[46,1]",45,54,266.470655,266.470715,0.000060,0.003404,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[46,1]","[25,1]",54,45,266.470715,266.470775,0.000060,0.003604,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[46,1]","[25,1]",54,45,266.470715,266.470775,0.000060,0.003404,0.001472,0.001472,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,266.965071,266.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,266.999538,266.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,267.907825,267.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,267.907773,267.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,268.527649,268.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,268.607701,268.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
JOIN_REQUEST,None,"[46,254]",55,54,269.302849,269.302882,0.000033,0.001897,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[46,254]","[255,255]",54,55,269.302882,269.302914,0.000033,0.002217,0.000992,0.000992,0.000200,1
JOIN_ACK,"[46,1]","[46,254]",55,54,269.302914,269.302947,0.000033,0.001797,0.000832,0.000832,0.000100,1
JOIN_REQUEST,None,"[46,254]",64,54,270.561797,270.561874,0.000076,0.001940,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[46,254]","[255,255]",54,64,270.561874,270.561950,0.000076,0.002260,0.000992,0.000992,0.000200,1
JOIN_ACK,"[46,2]","[46,254]",64,54,270.561950,270.562026,0.000076,0.001840,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[24,1]","[0,254]",,1,270.598362,270.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,272.081586,272.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,272.598748,272.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,272.787308,272.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,274.741474,274.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,276.965071,276.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,276.999538,276.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,277.907825,277.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,277.907773,277.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,278.527649,278.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,278.607701,278.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
JOIN_REQUEST,None,"[65,254]",65,64,279.075416,279.075484,0.000068,0.001932,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",64,65,279.075484,279.075552,0.000068,0.002252,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,1]","[65,254]",65,64,279.075552,279.075620,0.000068,0.001832,0.000832,0.000832,0.000100,1
JOIN_REQUEST,None,"[65,254]",53,64,280.461544,280.461617,0.000073,0.001937,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",64,53,280.461617,280.461689,0.000073,0.002257,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,2]","[65,254]",53,64,280.461689,280.461762,0.000073,0.001837,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[24,1]","[0,254]",,1,280.598362,280.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
CH_TRANSFER,"[46,2]","[65,2]",64,53,281.075620,281.075692,0.000073,0.003417,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[65,2]","[46,2]",53,64,281.075692,281.075765,0.000073,0.003617,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[65,2]","[46,2]",53,64,281.075692,281.075765,0.000073,0.003417,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[46,2]","[46,1]",64,54,281.075765,281.075841,0.000076,0.003620,0.001472,0.001472,0.000600,2
NETWORK_UPDATE,"[46,1]","[25,1]",54,45,281.075841,281.075901,0.000060,0.003604,0.001472,0.001472,0.000600,2
SENSOR_DATA,"[1,1]","[0,254]",,1,282.081586,282.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,282.598748,282.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,282.787308,282.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,284.741474,284.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
JOIN_REQUEST,None,"[65,254]",52,53,286.763045,286.763123,0.000079,0.001943,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",53,52,286.763123,286.763202,0.000079,0.002263,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,1]","[65,254]",52,53,286.763202,286.763281,0.000079,0.001843,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[12,3]","[0,254]",,1,286.965071,286.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,286.999538,286.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,287.907825,287.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,287.907773,287.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,288.527649,288.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,288.607701,288.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
CH_TRANSFER,"[65,2]","[65,1]",53,52,288.763281,288.763359,0.000079,0.003423,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[65,1]","[65,2]",52,53,288.763359,288.763438,0.000079,0.003623,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[65,1]","[65,2]",52,53,288.763359,288.763438,0.000079,0.003423,0.001472,0.001472,0.000400,2
SENSOR_DATA,"[24,1]","[0,254]",,1,290.598362,290.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,292.081586,292.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,292.598748,292.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,292.787308,292.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,294.741474,294.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
JOIN_REQUEST,None,"[65,254]",42,52,296.541048,296.541132,0.000084,0.001948,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",52,42,296.541132,296.541217,0.000084,0.002268,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,1]","[65,254]",42,52,296.541217,296.541301,0.000084,0.001848,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[12,3]","[0,254]",,1,296.965071,296.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,296.999538,296.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
JOIN_REQUEST,None,"[65,254]",51,52,297.653284,297.653341,0.000057,0.001921,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",52,51,297.653341,297.653398,0.000057,0.002241,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,2]","[65,254]",51,52,297.653398,297.653454,0.000057,0.001821,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[0,3]","[0,254]",,1,297.907825,297.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,297.907773,297.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
JOIN_REQUEST,None,"[66,254]",74,65,298.420511,298.420599,0.000089,0.001953,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[66,254]","[255,255]",65,74,298.420599,298.420688,0.000089,0.002273,0.000992,0.000992,0.000200,1
JOIN_ACK,"[66,1]","[66,254]",74,65,298.420688,298.420776,0.000089,0.001853,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[3,1]","[0,254]",,1,298.527649,298.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,298.607701,298.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
CH_TRANSFER,"[65,1]","[66,1]",65,74,300.420776,300.420865,0.000089,0.003433,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[66,1]","[65,1]",74,65,300.420865,300.420953,0.000089,0.003633,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[66,1]","[65,1]",74,65,300.420865,300.420953,0.000089,0.003433,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[65,1]","[46,2]",65,64,300.420953,300.421021,0.000068,0.003612,0.001472,0.001472,0.000600,2
SENSOR_DATA,"[24,1]","[0,254]",,1,300.598362,300.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
JOIN_REQUEST,None,"[66,254]",75,74,300.840044,300.840107,0.000063,0.001927,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[66,254]","[255,255]",74,75,300.840107,300.840171,0.000063,0.002247,0.000992,0.000992,0.000200,1
JOIN_ACK,"[66,1]","[66,254]",75,74,300.840171,300.840234,0.000063,0.001827,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[1,1]","[0,254]",,1,302.081586,302.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,302.598748,302.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,302.787308,302.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,304.741474,304.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
JOIN_REQUEST,None,"[65,254]",62,52,305.241460,305.241508,0.000048,0.001912,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[65,254]","[255,255]",52,62,305.241508,305.241556,0.000048,0.002232,0.000992,0.000992,0.000200,1
JOIN_ACK,"[65,3]","[65,254]",62,52,305.241556,305.241603,0.000048,0.001812,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[12,3]","[0,254]",,1,306.965071,306.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,306.999538,306.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,307.907825,307.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,307.907773,307.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
JOIN_REQUEST,None,"[66,254]",73,74,308.299337,308.299411,0.000074,0.001938,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[66,254]","[255,255]",74,73,308.299411,308.299485,0.000074,0.002258,0.000992,0.000992,0.000200,1
JOIN_ACK,"[66,2]","[66,254]",73,74,308.299485,308.299559,0.000074,0.001838,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[3,1]","[0,254]",,1,308.527649,308.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,308.607701,308.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,310.598362,310.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
JOIN_REQUEST,None,"[66,254]",84,74,311.067724,311.067810,0.000086,0.001950,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[66,254]","[255,255]",74,84,311.067810,311.067896,0.000086,0.002270,0.000992,0.000992,0.000200,1
JOIN_ACK,"[66,3]","[66,254]",84,74,311.067896,311.067982,0.000086,0.001850,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[1,1]","[0,254]",,1,312.081586,312.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,312.598748,312.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,312.787308,312.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
JOIN_REQUEST,None,"[66,254]",63,74,313.406642,313.406728,0.000086,0.001950,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[66,254]","[255,255]",74,63,313.406728,313.406815,0.000086,0.002270,0.000992,0.000992,0.000200,1
JOIN_ACK,"[66,4]","[66,254]",63,74,313.406815,313.406901,0.000086,0.001850,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[0,2]","[0,254]",,1,314.741474,314.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,316.965071,316.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,316.999538,316.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,317.907825,317.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,317.907773,317.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,318.527649,318.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,318.607701,318.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,320.598362,320.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,322.081586,322.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,322.598748,322.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,322.787308,322.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,324.741474,324.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,326.965071,326.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
JOIN_REQUEST,None,"[45,254]",43,44,326.968399,326.968489,0.000090,0.001954,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[45,254]","[255,255]",44,43,326.968489,326.968579,0.000090,0.002274,0.000992,0.000992,0.000200,1
JOIN_ACK,"[45,1]","[45,254]",43,44,326.968579,326.968670,0.000090,0.001854,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[0,1]","[0,254]",,1,326.999538,326.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,327.907825,327.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,327.907773,327.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,328.527649,328.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,328.607701,328.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
CH_TRANSFER,"[25,3]","[45,1]",44,43,328.968670,328.968760,0.000090,0.003434,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[45,1]","[25,3]",43,44,328.968760,328.968850,0.000090,0.003634,0.001472,0.001472,0.000600,2
CH_TRANSFER_ACK,"[45,1]","[25,3]",43,44,328.968760,328.968850,0.000090,0.003434,0.001472,0.001472,0.000400,2
NETWORK_UPDATE,"[25,3]","[25,1]",44,34,328.968850,328.968902,0.000052,0.003596,0.001472,0.001472,0.000600,2
NETWORK_UPDATE,"[25,1]","[33,1]",34,24,328.968902,328.968985,0.000083,0.003627,0.001472,0.001472,0.000600,2
SENSOR_DATA,"[24,1]","[0,254]",,1,330.598362,330.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,332.081586,332.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,332.598748,332.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,332.787308,332.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,334.741474,334.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,336.965071,336.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,336.999538,336.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,337.907825,337.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,337.907773,337.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,338.527649,338.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,338.607701,338.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,340.598362,340.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
JOIN_REQUEST,None,"[85,254]",95,84,340.824984,340.825070,0.000085,0.001949,0.000832,0.000832,0.000200,1
JOIN_REPLY,"[85,254]","[255,255]",84,95,340.825070,340.825155,0.000085,0.002269,0.000992,0.000992,0.000200,1
JOIN_ACK,"[85,1]","[85,254]",95,84,340.825155,340.825240,0.000085,0.001849,0.000832,0.000832,0.000100,1
SENSOR_DATA,"[1,1]","[0,254]",,1,342.081586,342.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,342.598748,342.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,342.787308,342.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
